,X,National.Reference,LIMS.number,CB.18,CB.28,CB.31,CB.44,CB.47,CB.49,CB.52,CB.66,CB.101,CB.105,CB.110,CB.118,CB.128,CB.138,CB.141,CB.149,CB.151,CB.153,CB.156,CB.158,CB.170,CB.180,CB.183,CB.187,CB.194,LIPID,HCB,AHCH,BHCH,GHCH,DIELDRIN,PPDDE,PPTDE,PPDDT,BDE.17,BDE.28,BDE.47,BDE.66,BDE.85,BDE.99,BDE.100,BDE.138,BDE.153,BDE.154,BDE.183,A.HBCD,B.HBCD,G.HBCD,Tissue,source,Class,Event,Species..scientific.,Species..common.,Species.Uncertain,Date.Found,Date.Certainty,Year,Location,Local.Authority,Region,Country,Grid.Ref,Easting,Northing,Latitude,Longitude,Sex,Length,Length.Uncertain,Euthanased,Stranding.Type,Condition.Found...Stranding.Outcome,Stranding.data.Stage,Sent.for.PM,Project,PM.Number,Histology.Number,Age.Group,PM.Date,Condition.at.PM,Frozen,Pathologist,Cause.of.Death,Cause.of.Death.Category,Cause.of.Death.Class,Live.Stranding..diagnosed.,PM.Summary,Age..yr.,Body.Weight..kg.,Length..PM...cm.,Girth..cm.,Dorsal.Blubber..mm.,Lateral.Blubber..mm.,Ventral.Blubber..mm.,Heart.Weight..g.,L.Testis..g.,R.Testis..g.,NMS.No,M.Ref,na_count,Lateral.Blubber..mm..1,Total_DDT,TotalCBs,TotalPBDEs,Speciescode,Date.found3,NOD,Rel.body.wt,resm4,Areaau,AreaAU2
318,880,SW2011/86,2013/01099/01,0.005787949,0.005787949,0.005787949,0.005787949,0.065932793,0.019466976,0.390498262,0.139049826,0.172653534,0.03198146,0.036152955,0.23986095,0.196987254,2.792584009,0.005787949,1.332560834,0.346465817,4.356894554,0.0797219,0.068829664,0.234067207,0.465816918,0.136732329,0.99188876,0.046002317,86.3,0.162224797,0.029663963,NA,0.013904983,0.094438007,1.610660487,0.334878331,0.141367323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,16/02/2011,exact,2011,"Montrose, Montrose Bay",Angus,Tayside,Scotland,NO 725 573,372500,757300,56.70694444,-2.45,M,117,FALSE,FALSE,dead stranded,freshly dead- died on beach (code 2a),verified,TRUE,S,M023/11,,juvenile,28/04/2011,freshly dead (code 2a),TRUE,Andrew Brownlow,"physical trauma, acute",Physical Trauma,Trauma,FALSE,"The juvenile male porpoise was in good body condition and showed signs of recent feeding, however had a moderate to high parasite burden consisting of fluke lesions in the liver and pancreas and nematodes in the respiratory system. The lungs also appeared to have a secondary bacterial infection. There were, in addition to this evidence of infectious disease, indications of both ante and post mortem trauma. There were rake marks and areas of deep focal bruising in the blubber and to the rete, caudo-dorsally to the spinous processes of T7-8. There was also extensive trauma to the ribs, with multiple fractures, fractures to the dorsal spinous processes and the palate, however these did not have significant bruising associated with them so it is assumed were received after death.",NA,29.9,117,85,30,23,23,NA,18.5,19,NA,M023/11,16,NA,2.086906141,12.17308806,NA,HP,16/02/2011,7716,0.180733688,0.983646484,Greater North Sea,Northern North Sea
319,881,SW2011/94,2013/01100/01,0.005754608,0.005754608,0.005754608,0.005754608,0.059562212,0.025460829,0.292626728,0.106105991,0.220046083,0.046889401,0.014516129,0.252304147,0.148617512,1.313364055,0.005754608,0.794930876,0.203917051,1.831797235,0.038479263,0.044585253,0.101843318,0.241935484,0.076958525,0.419354839,0.017857143,86.8,0.203917051,0.02016129,NA,0.013709677,0.122119816,2.246543779,0.451612903,0.213133641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,24/02/2011,exact,2011,Montrose Bay,Angus,Tayside,Scotland,NO 737 617,373700,761700,56.74666667,-2.430833333,M,122,TRUE,FALSE,live stranded,freshly dead- died on beach (code 2a),verified,TRUE,S,M038/11,,juvenile,21/04/2011,freshly dead (code 2a),FALSE,Andrew Brownlow,"pneumonia, parasitic","Pneumonia, Parasitic",Infectious Disease,FALSE,"The animal was in good body condition but had a severe pulmonary parasite burden. The stomach was empty with some gastric ulceration however it is likely the animal debilitated very quickly as blubber condition was good. The liver was fatty, possibly a result of acute starvation and/or steroid therapy. It is possible the magnitude of the parasite burden increased acutely based on the small size of some of the nematodes.",NA,25,122,75,22,25,23,NA,NA,NA,NA,M038/11,16,NA,2.911290323,6.279925115,NA,HP,24/02/2011,7724,-0.102843477,0.008365465,Greater North Sea,Northern North Sea
320,882,SW2011/101,2013/00957/01,0.014853801,0.013918129,0.005847953,0.01251462,0.029707602,0.032397661,0.123976608,0.034269006,0.160233918,0.036608187,0.013099415,0.14502924,0.062923977,0.444444444,0.005847953,0.292397661,0.087836257,0.520467836,0.015204678,0.015087719,0.03380117,0.072280702,0.021871345,0.167251462,0.005847953,85.5,0.233918129,0.016023392,NA,0.005847953,0.067368421,0.542690058,0.143859649,0.089590643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,05/03/2011,exact,2011,Sandwich bay,Kent,East coast,England,TR 363 586,636300,158600,51.27805556,1.3875,M,106,TRUE,FALSE,live stranded,freshly dead- died on beach (code 2a),verified,TRUE,EW,XT167/11,167/11,juvenile,08/03/2011,slight decomposition (code 2b),FALSE,Paul Jepson,starvation/hypothermia,Starvation,Others,FALSE,,NA,16.5,106,60,13,11,11,NA,NA,NA,NA,,16,NA,0.776140351,2.367719298,NA,HP,05/03/2011,7733,-0.166982202,-1.951367068,Greater North Sea,Southern North Sea
321,883,SW2011/107,2013/00958/01,0.005780347,0.005780347,0.005780347,0.005780347,0.059306358,0.028323699,0.27283237,0.166473988,0.188439306,0.045086705,0.015953757,0.267052023,0.123699422,1.113294798,0.005780347,0.704046243,0.196531792,1.537572254,0.036763006,0.038959538,0.098381503,0.210404624,0.069132948,0.439306358,0.022890173,86.5,0.178034682,0.022080925,NA,0.015028902,0.055606936,1.126011561,0.286705202,0.137572254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,11/03/2011,exact,2011,"Kingsnorth Power station, on the Medway. ",Kent,East coast,England,TQ 818 717,581800,171700,51.41555556,0.613611111,M,131,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,XT1050/11,1050/11,juvenile,01/11/2011,slight decomposition (code 2b),TRUE,Paul Jepson,"starvation (sequel to gastric impaction, fish bones)",Others,Others,TRUE,,NA,28,131,73,18,15,15,NA,27.3,29.2,NA,,16,NA,1.550289017,5.663352601,NA,HP,11/03/2011,7739,-0.167415917,-1.038680191,Greater North Sea,Southern North Sea
322,887,SW2011/174,2013/01104/01,0.005741379,0.005741379,0.005741379,0.005741379,0.005741379,0.005741379,0.044252874,0.018390805,0.067586207,0.022988506,0.005741379,0.085632184,0.031954023,0.208045977,0.005741379,0.116091954,0.034942529,0.290804598,0.005741379,0.012183908,0.025057471,0.065287356,0.019655172,0.087126437,0.005741379,87,0.091034483,0.005747126,NA,0.005747126,0.017356322,0.314942529,0.068045977,0.055632184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,22/04/2011,exact,2011,"Embo Pier, Dornoch",Highland,Highland,Scotland,NH 822 922,282200,892200,57.90416667,-3.988611111,M,116,TRUE,FALSE,dead stranded,freshly dead- died on beach (code 2a),verified,TRUE,S,M081/11,,juvenile,26/04/2011,freshly dead (code 2a),FALSE,Andrew Brownlow,live stranding,Live Stranding,Others,TRUE,"This juvenile male porpoise was in good condition and  appeared to be a live stranding case. There was no indication of systemic disease and the animal was in good condition but had acutely not been feeding. The stomach was empty apart from some sand eel otoliths and there was a small region of linear ulceration in the glandular stomach. A single rake mark, possibly from a BND was present over the dorsum cranial to the dorsal fin and it showed signs of granulation indicating it had occurred at least several days prior to death. There was a low parasite burden in the tissues and no indication of infectious disease apart from a slightly thickened margin to the cardiac valves.",NA,29,116,80,25,22,21,NA,16.7,18.7,NA,M081/11,16,NA,0.43862069,1.187413793,NA,HP,22/04/2011,7781,0.171625625,-1.135524155,Greater North Sea,Northern North Sea
323,888,SW2011/169,2013/00959/01,0.048,0.0225,0.00625,0.030625,0.13375,0.101375,0.57,0.32125,0.5325,0.11475,0.048625,0.6325,0.26125,1.95,0.029125,1.16,0.325,2.3375,0.026625,0.063,0.124875,0.25875,0.093125,0.50875,0.01725,80,0.685,0.023,NA,0.017875,0.105375,3.3125,0.69875,0.42375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,29/04/2011,exact,2011,Tankerton Bay,Kent,East coast,England,TR 112 674,611200,167400,51.36694444,1.033333333,F,110,FALSE,TRUE,live stranded,freshly dead- died on beach (code 2a),verified,TRUE,EW,XT381/11,381/11,juvenile,05/05/2011,slight decomposition (code 2b),FALSE,Rob Deaville,"parasitism, gastric and intestinal (heavy)",Gastritis and/or Enteritis,Infectious Disease,FALSE,,NA,18.4,110,63,10,9,7,NA,NA,NA,NA,,16,NA,4.435,9.717375,NA,HP,29/04/2011,7788,-0.150574504,-0.619828038,Greater North Sea,Southern North Sea
324,890,SW2011/240,2013/00960/01,0.035725429,0.022464899,0.007020281,0.040405616,0.227769111,0.101872075,1.385335413,0.795631825,0.706708268,0.122932917,0.113104524,0.867394696,0.427457098,4.695787832,0.029017161,3.385335413,0.677067083,8.018720749,0.089079563,0.182527301,0.266770671,0.658346334,0.1950078,0.956318253,0.029797192,64.1,0.553822153,0.022776911,NA,0.017628705,0.126365055,3.432137285,0.875195008,0.332293292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,03/07/2011,exact,2011,"The Warren, Folkestone",Kent,East coast,England,TR 243 369,624300,136900,51.08805556,1.202222222,M,76,TRUE,FALSE,dead stranded,freshly dead-slight decomposition (code 2a-2b),verified,TRUE,EW,XT609/11,609/11,juvenile,06/07/2011,freshly dead (code 2a),FALSE,Paul Jepson,starvation/hypothermia (neonate),Starvation (neonate),Others,TRUE,,NA,7.1,76,43,10,8,8,NA,2.9,NA,NA,,16,NA,4.639625585,24.0375975,NA,HP,03/07/2011,7853,-0.178668385,0.330007278,Greater North Sea,Channel
325,891,SW2011/436,2013/00961/01,0.005896226,0.005896226,0.005896226,0.049882075,0.126179245,0.081603774,0.404481132,0.314858491,0.494103774,0.170990566,0.120283019,1.238207547,0.464622642,4.221698113,0.028301887,3.561320755,0.545990566,6.933962264,0.122641509,0.139150943,0.612028302,1.462264151,0.358490566,1.863207547,0.150943396,84.8,0.239386792,0.018514151,NA,0.01509434,0.033372642,2.110849057,0.357311321,0.805424528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,25/09/2011,exact,2011,Praa Sands,Cornwall,South-west,England,SW 585 276,158500,27600,50.09972222,-5.3775,M,140,FALSE,FALSE,live stranded,freshly dead- died on beach (code 2a),verified,TRUE,EW,M102/09/11,,juvenile,26/09/2011,freshly dead (code 2a),FALSE,James Barnett,"pneumonia, parasitic","Pneumonia, Parasitic",Infectious Disease,FALSE,,NA,35,140,79,16,15,16,330.7,29.7,28.5,NA,,16,NA,3.273584906,23.48290094,NA,HP,25/09/2011,7937,-0.110348174,0.413243802,Celtic Sea,Irish and Celtic
326,895,SW2012/11,2013/00964/01,0.005668934,0.005668934,0.005668934,0.03185941,0.035600907,0.033333333,0.109750567,0.059183673,0.255102041,0.07414966,0.025736961,0.465986395,0.128117914,0.934240363,0.021428571,1.247165533,0.133786848,1.41723356,0.025736961,0.035147392,0.140589569,0.360544218,0.083560091,0.412698413,0.048639456,88.2,0.14739229,0.016893424,NA,0.005668934,0.016553288,0.479591837,0.028571429,0.065759637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,08/01/2012,exact,2012,Carne Beach,Cornwall,South-west,England,SW 907 381,190700,38100,50.20638889,-4.933888889,M,117,FALSE,FALSE,dead stranded,slight decomposition (code 2b),verified,TRUE,EW,M36/1/12,,juvenile,09/01/2012,slight decomposition (code 2b),FALSE,James Barnett,"physical trauma, by-catch",Bycatch,Trauma,FALSE,,NA,33,117,86,19,21,22,191,13.1,12.8,NA,,16,NA,0.573922902,6.096598639,NA,HP,08/01/2012,8042,0.279382769,-0.49326254,Celtic Sea,Channel
327,897,SW2012/41,2013/00966/01,0.005643341,0.005643341,0.005643341,0.005643341,0.058352144,0.044243792,0.288939052,0.104853273,0.287810384,0.059255079,0.023363431,0.299097065,0.145598194,1.376975169,0.013769752,0.901805869,0.23476298,1.805869074,0.042889391,0.04503386,0.112076749,0.258465011,0.085440181,0.550790068,0.025959368,88.6,0.189616253,0.012866817,NA,0.005643341,0.038374718,1.896162528,0.325056433,0.14221219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,05/02/2012,exact,2012,Folkestone ,Kent,East coast,England,TR 227 355,622700,135500,51.07611111,1.178611111,M,110,TRUE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,XT149/12,149/12,juvenile,10/02/2012,freshly dead (code 2a),FALSE,Paul Jepson,"physical trauma, acute (possible boat strike)","Physical Trauma, Boat/Ship Strike",Trauma,TRUE,,NA,22,110,72,19,20,20,NA,9.2,9.1,NA,,16,NA,2.363431151,6.787923251,NA,HP,05/02/2012,8070,0.028117284,-0.703146885,Greater North Sea,Channel
328,898,SW2012/93,2013/00967/01,0.017612978,0.016106605,0.005793743,0.01239861,0.039513326,0.039976825,0.16801854,0.054229432,0.221320973,0.043105446,0.024913094,0.201622248,0.078331402,0.56778679,0.013557358,0.39165701,0.117033604,0.660486674,0.005793743,0.018887601,0.034067207,0.07566628,0.024797219,0.193511008,0.005793743,86.3,0.300115875,0.005793743,NA,0.005793743,0.039281576,0.974507532,0.18424102,0.10428737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,07/03/2012,exact,2012,Overstrand,Norfolk,East coast,England,TG 249 410,624900,341000,52.91972222,1.344722222,M,112,TRUE,FALSE,dead stranded,slight decomposition (code 2b),new,TRUE,EW,XT230/12,230/12,juvenile,13/03/2012,slight decomposition (code 2b),FALSE,Rob Deaville,starvation/hypothermia,Starvation,Others,FALSE,,NA,19.8,112,62,8,9,9,NA,6.8,NA,NA,,16,NA,1.263035921,3.03198146,NA,HP,07/03/2012,8101,-0.122279477,-1.409529295,Greater North Sea,Southern North Sea
329,902,SW2012/131,2013/00969/01,0.005834306,0.005834306,0.005834306,0.005834306,0.095565928,0.035939323,0.441073512,0.155192532,0.313885648,0.032555426,0.022870478,0.254375729,0.238039673,2.310385064,0.005834306,1.458576429,0.311551925,2.998833139,0.066744457,0.051458576,0.129521587,0.315052509,0.124854142,0.751458576,0.027887981,85.7,0.277712952,0.005834306,NA,0.005834306,0.088681447,2.777129522,0.495915986,0.162193699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,01/04/2012,exact,2012,Redcar,Redcar and Cleveland,East coast,England,NZ 589 255,458900,525500,54.62166667,-1.088611111,M,119,FALSE,FALSE,dead stranded,freshly dead (code 2a),new,TRUE,EW,XT295/12,295/12,juvenile,04/04/2012,slight decomposition (code 2b),FALSE,Paul Jepson,"parasitism, pulmonary (heavy)","Pneumonia, Parasitic",Infectious Disease,FALSE,,NA,28.5,119,76,18,18,18,NA,11,10.6,NA,,16,NA,3.435239207,10.16499417,NA,HP,01/04/2012,8126,0.090414822,0.356532256,Greater North Sea,Northern North Sea
330,904,SW2012/137,2013/00970/01,0.023854289,0.01680376,0.005875441,0.015393655,0.178613396,0.075558167,0.681551116,0.285546416,0.351351351,0.095182139,0.091891892,0.652173913,0.4653349,4.430082256,0.021504113,2.267920094,0.507638073,6.474735605,0.177438308,0.170387779,0.564042303,1.60987074,0.47826087,1.774383079,0.210340776,85.1,0.215041128,0.005875441,NA,0.005875441,0.076615746,3.431257344,3.30199765,0.365452409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,05/04/2012,exact,2012,Ramsey Sound,Pembrokeshire,West coast,Wales,SM 705 226,170500,222600,51.85527778,-5.333333333,F,126,FALSE,FALSE,at sea,freshly dead (code 2a),verified,TRUE,EW,XT439/12,439/12,juvenile,25/05/2012,slight decomposition (code 2b),TRUE,Rob Deaville,"pneumonia, parasitic and bacterial (Salmonella sp.)","Pneumonia, Parasitic and Bacterial",Infectious Disease,FALSE,,NA,34.6,126,82,15,13,13,NA,NA,NA,NA,,16,NA,7.098707403,21.62573443,NA,HP,05/04/2012,8130,0.14150016,0.751263963,Celtic Sea,Irish and Celtic
331,906,SW2012/256,2013/01716/01,0.00665779,0.013981358,0.00665779,0.018375499,0.062450067,0.033288948,0.201065246,0.095339547,0.202396804,0.073501997,0.030359521,0.350199734,0.189081225,1.263648469,0.02023968,0.914780293,0.190412783,1.691078562,0.062316911,0.074567244,0.189081225,0.490013316,0.12849534,0.463382157,0.042876165,75.1,0.190412783,0.022902796,NA,0.017842876,0.01770972,0.406125166,0.157123835,0.080026631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,22/06/2012,exact,2012,Rhosilli,Swansea,West coast,Wales,SS 410 885,241000,188500,51.57333333,-4.295,F,76,FALSE,FALSE,live stranded,freshly dead- died on beach (code 2a),verified,TRUE,EW,XT784/12,784/12,juvenile,17/09/2012,slight decomposition (code 2b),TRUE,Paul Jepson,"physical trauma, acute (suspected dystocia)",Dystocia & Stillborn,Trauma,FALSE,,NA,11,76,49,14,14,14,NA,NA,NA,NA,,16,NA,0.643275632,6.81424767,NA,HP,22/06/2012,8208,0.259132104,-0.340928905,Celtic Sea,Irish and Celtic
332,911,SW2012/358,2013/00973/01,0.051478495,0.027284946,0.005376344,0.053091398,0.185483871,0.227150538,0.739247312,0.336021505,0.918010753,0.211021505,0.070967742,1.048387097,0.337365591,2.661290323,0.038844086,1.908602151,0.504032258,3.440860215,0.072177419,0.085215054,0.193548387,0.426075269,0.126478495,0.850806452,0.03266129,74.4,0.639784946,0.018682796,NA,0.023924731,1.451612903,2.741935484,0.551075269,0.318548387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,06/08/2012,exact,2012,Brook beach,Isle of Wight,Channel,England,SZ 384 835,438400,83500,50.65027778,-1.4575,F,111,TRUE,FALSE,dead stranded,freshly dead-slight decomposition (code 2a-2b),verified,TRUE,EW,XT811/12,811/12,juvenile,14/09/2012,slight decomposition (code 2b),TRUE,Rob Deaville,pending,,,TRUE,,NA,16.6,111,56,4,4,4,NA,NA,NA,NA,,16,NA,3.61155914,14.55147849,NA,HP,06/08/2012,8253,-0.276142031,-0.396664442,Greater North Sea,Channel
333,862,SW2010/193,2013/01094/01,0.005518764,0.005518764,0.005518764,0.005518764,0.015121413,0.005518764,0.071633554,0.018543046,0.092935982,0.029028698,0.005518764,0.152317881,0.063024283,0.451434879,0.005518764,0.225165563,0.063576159,0.603752759,0.005518764,0.019426049,0.056622517,0.139072848,0.040949227,0.173289183,0.013024283,90.6,0.111479029,0.017439294,NA,0.012913907,0.030022075,0.856512141,0.112582781,0.124724062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,29/06/2010,exact,2010,"Prestwick beach, Ayr",South Ayrshire,Strathclyde,Scotland,NS 343 272,234300,627200,55.51083333,-4.624722222,M,72,TRUE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,,M128/10,,juvenile,08/08/2011,slight decomposition (code 2b),TRUE,Andrew Brownlow,Maternal separation and subsequent live stranding,Live Stranding,Others,TRUE,"A neonatal male porpoise with asymettric but bilaterally inflated lungs, good blubber layer and evidence of subcuticular bruising. Autolysis and freeze thaw artifacts however preclude a full necropsy, however based on the evidence maternal separation and subsequent live stranding is likely.",0.1,7,72,48,10,10,12,NA,2.6,2.8,NA,M128/10,17,NA,1.093818985,2.273068433,NA,HP,29/06/2010,7484,-0.057715026,-1.08143387,Western Scotland AU,Irish and Celtic
334,885,SW2011/143,2013/01102/01,0.005637698,0.012979684,0.005637698,0.011512415,0.023363431,0.028555305,0.092889391,0.031264108,0.158013544,0.038036117,0.01523702,0.156884876,0.053160271,0.34537246,0.013431151,0.256207675,0.067832957,0.420993228,0.013882619,0.015124153,0.035665914,0.077765237,0.023589165,0.150112867,0.005637698,88.6,0.145598194,0.016591422,NA,0.005643341,0.01772009,0.507900677,0.082731377,0.0248307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,31/03/2011,exact,2011,West side of North Berwick,East Lothian,Lothian,Scotland,NT 538 858,353800,685800,56.06333333,-2.742777778,M,116,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,S,M068/11,,juvenile,01/04/2011,freshly dead (code 2a),FALSE,Andrew Brownlow,Suspected bycatch,Bycatch,Trauma,FALSE,"This was a juvenile male porpoise in very good body condition with some mild predation of the head.  There were some antemortem bite/scratch marks on epidermis, mainly around the the head but also on the flank. No bruising was evident and no typical BND rake marks were seen. There was no evidence of net marks and the lungs were  not hyperinflated. There was no stable foam noted in the lungs. There was evidence of recent feeding; otoliths , bones and scant fish residue were present in the cardiac stomach. There was no indication of any gross pathology suggesting infectious disease. A toxic cause of death cannot be ruled out, however a suspected bycatch is perhaps more likely",NA,25,116,74,28,29,27,NA,9,9.3,NA,M068/11,17,NA,0.615462754,2.058786682,NA,HP,31/03/2011,7759,0.02320562,-1.058036436,Greater North Sea,Northern North Sea
335,903,SW2012/176,2013/01109/01,0.020554273,0.013163972,0.005773672,0.018706697,0.043187067,0.040184758,0.173210162,0.067205543,0.250577367,0.057505774,0.024133949,0.23556582,0.086489607,0.518475751,0.019630485,0.38221709,0.10334873,0.622401848,0.015588915,0.020785219,0.048614319,0.10334873,0.032678984,0.187066975,0.005773672,86.6,0.306004619,0.013972286,NA,0.005773672,0.068591224,0.946882217,0.203233256,0.120092379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,02/04/2012,exact,2012,"Aberdeen Beach, Opposite Noble Amusements, Esplanade",City of Aberdeen,Grampian,Scotland,NJ 953 073,395300,807300,57.15694444,-2.078611111,M,122,FALSE,FALSE,dead stranded,freshly dead (code 2a),new,TRUE,S,M101/12,,juvenile,11/04/2012,freshly dead (code 2a),FALSE,Andrew Brownlow,"dolphin attack, moderate verminous pneumonia","Physical Trauma, Bottlenose Dolphin Attack",Trauma,FALSE,"BND kill, number of vertebral processes. Very congested lungs. Sand and feed in stomach and fish lenses. Liver normal, not fatty. Small testes. Bruised adrenals. Bruised skull and occipital area. Likely bottlenose dolphin attack, probably exacerbated by coexisting verminous pneumonia. Several vertebral processes fractured. Very congested lungs. Sand and feed in stomach and fish lenses. Liver normal, not fatty. Small testes. Bruised adrenals. Bruised skull and occipital area. Rake marks on flank",NA,24,122,72,14,11,16,174.5,10.7,9.4,NA,M101/12,17,NA,1.270207852,3.096189376,NA,HP,02/04/2012,8127,-0.143665472,-0.693373521,Greater North Sea,Northern North Sea
336,861,SW2010/66,2013/00943/01,0.005706215,0.011525424,0.005706215,0.013333333,0.030734463,0.028361582,0.137853107,0.032429379,0.181920904,0.034463277,0.027570621,0.168361582,0.085310734,0.783050847,0.011412429,0.488135593,0.131073446,1.102824859,0.022485876,0.026553672,0.070282486,0.141242938,0.043615819,0.277966102,0.005706215,88.5,0.075932203,0.016158192,NA,0.005649718,0.031864407,0.671186441,0.178531073,0.090282486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blubber,porp_cb_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,03/03/2010,exact,2010,Brightlingsea,Essex,East coast,England,TM 080 157,608000,215700,51.80166667,1.016111111,M,130,TRUE,TRUE,live stranded,freshly dead- died on beach (code 2a),verified,TRUE,EW,XT130/10,130/10,juvenile,09/03/2010,freshly dead (code 2a),FALSE,Paul Jepson,live stranding (pending histology),Live Stranding,Others,FALSE,This juvenile male porpoise was in a good nutritive condition at death. The fresh carcass condition without scavenger damage was consistent with having stranded alive.  The reason why the animal stranded alive is not clear.,NA,26.3,130,72,25,28,25,NA,NA,NA,NA,,18,NA,0.94,3.867627119,NA,HP,03/03/2010,7366,-0.210898566,-1.422524598,Greater North Sea,Southern North Sea
